Level,RequiredStrength
7600,1855000000000
7601,1855250000000
7602,1855500000000
7603,1855750000000
7604,1856000000000
7605,1856250000000
7606,1856500000000
7607,1856750000000
7608,1857000000000
7609,1857250000000
7610,1857500000000
7611,1857750000000
7612,1858000000000
7613,1858250000000
7614,1858500000000
7615,1858750000000
7616,1859000000000
7617,1859250000000
7618,1859500000000
7619,1859750000000
7620,1860000000000
7621,1860250000000
7622,1860500000000
7623,1860750000000
7624,1861000000000
7625,1861250000000
7626,1861500000000
7627,1861750000000
7628,1862000000000
7629,1862250000000
7630,1862500000000
7631,1862750000000
7632,1863000000000
7633,1863250000000
7634,1863500000000
7635,1863750000000
7636,1864000000000
7637,1864250000000
7638,1864500000000
7639,1864750000000
7640,1865000000000
7641,1865250000000
7642,1865500000000
7643,1865750000000
7644,1866000000000
7645,1866250000000
7646,1866500000000
7647,1866750000000
7648,1867000000000
7649,1867250000000
7650,1867500000000
7651,1867750000000
7652,1868000000000
7653,1868250000000
7654,1868500000000
7655,1868750000000
7656,1869000000000
7657,1869250000000
7658,1869500000000
7659,1869750000000
7660,1870000000000
7661,1870250000000
7662,1870500000000
7663,1870750000000
7664,1871000000000
7665,1871250000000
7666,1871500000000
7667,1871750000000
7668,1872000000000
7669,1872250000000
7670,1872500000000
7671,1872750000000
7672,1873000000000
7673,1873250000000
7674,1873500000000
7675,1873750000000
7676,1874000000000
7677,1874250000000
7678,1874500000000
7679,1874750000000
7680,1875000000000
7681,1875250000000
7682,1875500000000
7683,1875750000000
7684,1876000000000
7685,1876250000000
7686,1876500000000
7687,1876750000000
7688,1877000000000
7689,1877250000000
7690,1877500000000
7691,1877750000000
7692,1878000000000
7693,1878250000000
7694,1878500000000
7695,1878750000000
7696,1879000000000
7697,1879250000000
7698,1879500000000
7699,1879750000000
7700,1880000000000
7701,1880250000000
7702,1880500000000
7703,1880750000000
7704,1881000000000
7705,1881250000000
7706,1881500000000
7707,1881750000000
7708,1882000000000
7709,1882250000000
7710,1882500000000
7711,1882750000000
7712,1883000000000
7713,1883250000000
7714,1883500000000
7715,1883750000000
7716,1884000000000
7717,1884250000000
7718,1884500000000
7719,1884750000000
7720,1885000000000
7721,1885250000000
7722,1885500000000
7723,1885750000000
7724,1886000000000
7725,1886250000000
7726,1886500000000
7727,1886750000000
7728,1887000000000
7729,1887250000000
7730,1887500000000
7731,1887750000000
7732,1888000000000
7733,1888250000000
7734,1888500000000
7735,1888750000000
7736,1889000000000
7737,1889250000000
7738,1889500000000
7739,1889750000000
7740,1890000000000
7741,1890250000000
7742,1890500000000
7743,1890750000000
7744,1891000000000
7745,1891250000000
7746,1891500000000
7747,1891750000000
7748,1892000000000
7749,1892250000000
7750,1892500000000
7751,1892750000000
7752,1893000000000
7753,1893250000000
7754,1893500000000
7755,1893750000000
7756,1894000000000
7757,1894250000000
7758,1894500000000
7759,1894750000000
7760,1895000000000
7761,1895250000000
7762,1895500000000
7763,1895750000000
7764,1896000000000
7765,1896250000000
7766,1896500000000
7767,1896750000000
7768,1897000000000
7769,1897250000000
7770,1897500000000
7771,1897750000000
7772,1898000000000
7773,1898250000000
7774,1898500000000
7775,1898750000000
7776,1899000000000
7777,1899250000000
7778,1899500000000
7779,1899750000000
7780,1900000000000
7781,1900250000000
7782,1900500000000
7783,1900750000000
7784,1901000000000
7785,1901250000000
7786,1901500000000
7787,1901750000000
7788,1902000000000
7789,1902250000000
7790,1902500000000
7791,1902750000000
7792,1903000000000
7793,1903250000000
7794,1903500000000
7795,1903750000000
7796,1904000000000
7797,1904250000000
7798,1904500000000
7799,1904750000000
7800,1905000000000
7801,1905250000000
7802,1905500000000
7803,1905750000000
7804,1906000000000
7805,1906250000000
7806,1906500000000
7807,1906750000000
7808,1907000000000
7809,1907250000000
7810,1907500000000
7811,1907750000000
7812,1908000000000
7813,1908250000000
7814,1908500000000
7815,1908750000000
7816,1909000000000
7817,1909250000000
7818,1909500000000
7819,1909750000000
7820,1910000000000
7821,1910250000000
7822,1910500000000
7823,1910750000000
7824,1911000000000
7825,1911250000000
7826,1911500000000
7827,1911750000000
7828,1912000000000
7829,1912250000000
7830,1912500000000
7831,1912750000000
7832,1913000000000
7833,1913250000000
7834,1913500000000
7835,1913750000000
7836,1914000000000
7837,1914250000000
7838,1914500000000
7839,1914750000000
7840,1915000000000
7841,1915250000000
7842,1915500000000
7843,1915750000000
7844,1916000000000
7845,1916250000000
7846,1916500000000
7847,1916750000000
7848,1917000000000
7849,1917250000000
7850,1917500000000
7851,1917750000000
7852,1918000000000
7853,1918250000000
7854,1918500000000
7855,1918750000000
7856,1919000000000
7857,1919250000000
7858,1919500000000
7859,1919750000000
7860,1920000000000
7861,1920250000000
7862,1920500000000
7863,1920750000000
7864,1921000000000
7865,1921250000000
7866,1921500000000
7867,1921750000000
7868,1922000000000
7869,1922250000000
7870,1922500000000
7871,1922750000000
7872,1923000000000
7873,1923250000000
7874,1923500000000
7875,1923750000000
7876,1924000000000
7877,1924250000000
7878,1924500000000
7879,1924750000000
7880,1925000000000
7881,1925250000000
7882,1925500000000
7883,1925750000000
7884,1926000000000
7885,1926250000000
7886,1926500000000
7887,1926750000000
7888,1927000000000
7889,1927250000000
7890,1927500000000
7891,1927750000000
7892,1928000000000
7893,1928250000000
7894,1928500000000
7895,1928750000000
7896,1929000000000
7897,1929250000000
7898,1929500000000
7899,1929750000000
7900,1930000000000
7901,1930250000000
7902,1930500000000
7903,1930750000000
7904,1931000000000
7905,1931250000000
7906,1931500000000
7907,1931750000000
7908,1932000000000
7909,1932250000000
7910,1932500000000
7911,1932750000000
7912,1933000000000
7913,1933250000000
7914,1933500000000
7915,1933750000000
7916,1934000000000
7917,1934250000000
7918,1934500000000
7919,1934750000000
7920,1935000000000
7921,1935250000000
7922,1935500000000
7923,1935750000000
7924,1936000000000
7925,1936250000000
7926,1936500000000
7927,1936750000000
7928,1937000000000
7929,1937250000000
7930,1937500000000
7931,1937750000000
7932,1938000000000
7933,1938250000000
7934,1938500000000
7935,1938750000000
7936,1939000000000
7937,1939250000000
7938,1939500000000
7939,1939750000000
7940,1940000000000
7941,1940250000000
7942,1940500000000
7943,1940750000000
7944,1941000000000
7945,1941250000000
7946,1941500000000
7947,1941750000000
7948,1942000000000
7949,1942250000000
7950,1942500000000
7951,1942750000000
7952,1943000000000
7953,1943250000000
7954,1943500000000
7955,1943750000000
7956,1944000000000
7957,1944250000000
7958,1944500000000
7959,1944750000000
7960,1945000000000
7961,1945250000000
7962,1945500000000
7963,1945750000000
7964,1946000000000
7965,1946250000000
7966,1946500000000
7967,1946750000000
7968,1947000000000
7969,1947250000000
7970,1947500000000
7971,1947750000000
7972,1948000000000
7973,1948250000000
7974,1948500000000
7975,1948750000000
7976,1949000000000
7977,1949250000000
7978,1949500000000
7979,1949750000000
7980,1950000000000
7981,1950250000000
7982,1950500000000
7983,1950750000000
7984,1951000000000
7985,1951250000000
7986,1951500000000
7987,1951750000000
7988,1952000000000
7989,1952250000000
7990,1952500000000
7991,1952750000000
7992,1953000000000
7993,1953250000000
7994,1953500000000
7995,1953750000000
7996,1954000000000
7997,1954250000000
7998,1954500000000
7999,1954750000000
8000,1955000000000
8001,1955250000000
8002,1955500000000
8003,1955750000000
8004,1956000000000
8005,1956250000000
8006,1956500000000
8007,1956750000000
8008,1957000000000
8009,1957250000000
8010,1957500000000
8011,1957750000000
8012,1958000000000
8013,1958250000000
8014,1958500000000
8015,1958750000000
8016,1959000000000
8017,1959250000000
8018,1959500000000
8019,1959750000000
8020,1960000000000
8021,1960250000000
8022,1960500000000
8023,1960750000000
8024,1961000000000
8025,1961250000000
8026,1961500000000
8027,1961750000000
8028,1962000000000
8029,1962250000000
8030,1962500000000
8031,1962750000000
8032,1963000000000
8033,1963250000000
8034,1963500000000
8035,1963750000000
8036,1964000000000
8037,1964250000000
8038,1964500000000
8039,1964750000000
8040,1965000000000
8041,1965250000000
8042,1965500000000
8043,1965750000000
8044,1966000000000
8045,1966250000000
8046,1966500000000
8047,1966750000000
8048,1967000000000
8049,1967250000000
8050,1967500000000
8051,1967750000000
8052,1968000000000
8053,1968250000000
8054,1968500000000
8055,1968750000000
8056,1969000000000
8057,1969250000000
8058,1969500000000
8059,1969750000000
8060,1970000000000
8061,1970250000000
8062,1970500000000
8063,1970750000000
8064,1971000000000
8065,1971250000000
8066,1971500000000
8067,1971750000000
8068,1972000000000
8069,1972250000000
8070,1972500000000
8071,1972750000000
8072,1973000000000
8073,1973250000000
8074,1973500000000
8075,1973750000000
8076,1974000000000
8077,1974250000000
8078,1974500000000
8079,1974750000000
8080,1975000000000
8081,1975250000000
8082,1975500000000
8083,1975750000000
8084,1976000000000
8085,1976250000000
8086,1976500000000
8087,1976750000000
8088,1977000000000
8089,1977250000000
8090,1977500000000
8091,1977750000000
8092,1978000000000
8093,1978250000000
8094,1978500000000
8095,1978750000000
8096,1979000000000
8097,1979250000000
8098,1979500000000
8099,1979750000000
8100,1980000000000
8101,1980250000000
8102,1980500000000
8103,1980750000000
8104,1981000000000
8105,1981250000000
8106,1981500000000
8107,1981750000000
8108,1982000000000
8109,1982250000000
8110,1982500000000
8111,1982750000000
8112,1983000000000
8113,1983250000000
8114,1983500000000
8115,1983750000000
8116,1984000000000
8117,1984250000000
8118,1984500000000
8119,1984750000000
8120,1985000000000
8121,1985250000000
8122,1985500000000
8123,1985750000000
8124,1986000000000
8125,1986250000000
8126,1986500000000
8127,1986750000000
8128,1987000000000
8129,1987250000000
8130,1987500000000
8131,1987750000000
8132,1988000000000
8133,1988250000000
8134,1988500000000
8135,1988750000000
8136,1989000000000
8137,1989250000000
8138,1989500000000
8139,1989750000000
8140,1990000000000
8141,1990250000000
8142,1990500000000
8143,1990750000000
8144,1991000000000
8145,1991250000000
8146,1991500000000
8147,1991750000000
8148,1992000000000
8149,1992250000000
8150,1992500000000
8151,1992750000000
8152,1993000000000
8153,1993250000000
8154,1993500000000
8155,1993750000000
8156,1994000000000
8157,1994250000000
8158,1994500000000
8159,1994750000000
8160,1995000000000
8161,1995250000000
8162,1995500000000
8163,1995750000000
8164,1996000000000
8165,1996250000000
8166,1996500000000
8167,1996750000000
8168,1997000000000
8169,1997250000000
8170,1997500000000
8171,1997750000000
8172,1998000000000
8173,1998250000000
8174,1998500000000
8175,1998750000000
8176,1999000000000
8177,1999250000000
8178,1999500000000
8179,1999750000000
8180,2000000000000
8181,2000250000000
8182,2000500000000
8183,2000750000000
8184,2001000000000
8185,2001250000000
8186,2001500000000
8187,2001750000000
8188,2002000000000
8189,2002250000000
8190,2002500000000
8191,2002750000000
8192,2003000000000
8193,2003250000000
8194,2003500000000
8195,2003750000000
8196,2004000000000
8197,2004250000000
8198,2004500000000
8199,2004750000000
8200,2005000000000
8201,2005250000000
8202,2005500000000
8203,2005750000000
8204,2006000000000
8205,2006250000000
8206,2006500000000
8207,2006750000000
8208,2007000000000
8209,2007250000000
8210,2007500000000
8211,2007750000000
8212,2008000000000
8213,2008250000000
8214,2008500000000
8215,2008750000000
8216,2009000000000
8217,2009250000000
8218,2009500000000
8219,2009750000000
8220,2010000000000
8221,2010250000000
8222,2010500000000
8223,2010750000000
8224,2011000000000
8225,2011250000000
8226,2011500000000
8227,2011750000000
8228,2012000000000
8229,2012250000000
8230,2012500000000
8231,2012750000000
8232,2013000000000
8233,2013250000000
8234,2013500000000
8235,2013750000000
8236,2014000000000
8237,2014250000000
8238,2014500000000
8239,2014750000000
8240,2015000000000
8241,2015250000000
8242,2015500000000
8243,2015750000000
8244,2016000000000
8245,2016250000000
8246,2016500000000
8247,2016750000000
8248,2017000000000
8249,2017250000000
8250,2017500000000
8251,2017750000000
8252,2018000000000
8253,2018250000000
8254,2018500000000
8255,2018750000000
8256,2019000000000
8257,2019250000000
8258,2019500000000
8259,2019750000000
8260,2020000000000
8261,2020250000000
8262,2020500000000
8263,2020750000000
8264,2021000000000
8265,2021250000000
8266,2021500000000
8267,2021750000000
8268,2022000000000
8269,2022250000000
8270,2022500000000
8271,2022750000000
8272,2023000000000
8273,2023250000000
8274,2023500000000
8275,2023750000000
8276,2024000000000
8277,2024250000000
8278,2024500000000
8279,2024750000000
8280,2025000000000
8281,2025250000000
8282,2025500000000
8283,2025750000000
8284,2026000000000
8285,2026250000000
8286,2026500000000
8287,2026750000000
8288,2027000000000
8289,2027250000000
8290,2027500000000
8291,2027750000000
8292,2028000000000
8293,2028250000000
8294,2028500000000
8295,2028750000000
8296,2029000000000
8297,2029250000000
8298,2029500000000
8299,2029750000000
8300,2030000000000
8301,2030250000000
8302,2030500000000
8303,2030750000000
8304,2031000000000
8305,2031250000000
8306,2031500000000
8307,2031750000000
8308,2032000000000
8309,2032250000000
8310,2032500000000
8311,2032750000000
8312,2033000000000
8313,2033250000000
8314,2033500000000
8315,2033750000000
8316,2034000000000
8317,2034250000000
8318,2034500000000
8319,2034750000000
8320,2035000000000
8321,2035250000000
8322,2035500000000
8323,2035750000000
8324,2036000000000
8325,2036250000000
8326,2036500000000
8327,2036750000000
8328,2037000000000
8329,2037250000000
8330,2037500000000
8331,2037750000000
8332,2038000000000
8333,2038250000000
8334,2038500000000
8335,2038750000000
8336,2039000000000
8337,2039250000000
8338,2039500000000
8339,2039750000000
8340,2040000000000
8341,2040250000000
8342,2040500000000
8343,2040750000000
8344,2041000000000
8345,2041250000000
8346,2041500000000
8347,2041750000000
8348,2042000000000
8349,2042250000000
8350,2042500000000
8351,2042750000000
8352,2043000000000
8353,2043250000000
8354,2043500000000
8355,2043750000000
8356,2044000000000
8357,2044250000000
8358,2044500000000
8359,2044750000000
8360,2045000000000
8361,2045250000000
8362,2045500000000
8363,2045750000000
8364,2046000000000
8365,2046250000000
8366,2046500000000
8367,2046750000000
8368,2047000000000
8369,2047250000000
8370,2047500000000
8371,2047750000000
8372,2048000000000
8373,2048250000000
8374,2048500000000
8375,2048750000000
8376,2049000000000
8377,2049250000000
8378,2049500000000
8379,2049750000000
8380,2050000000000
8381,2050250000000
8382,2050500000000
8383,2050750000000
8384,2051000000000
8385,2051250000000
8386,2051500000000
8387,2051750000000
8388,2052000000000
8389,2052250000000
8390,2052500000000
8391,2052750000000
8392,2053000000000
8393,2053250000000
8394,2053500000000
8395,2053750000000
8396,2054000000000
8397,2054250000000
8398,2054500000000
8399,2054750000000
8400,2055000000000
8401,2055250000000
8402,2055500000000
8403,2055750000000
8404,2056000000000
8405,2056250000000
8406,2056500000000
8407,2056750000000
8408,2057000000000
8409,2057250000000
8410,2057500000000
8411,2057750000000
8412,2058000000000
8413,2058250000000
8414,2058500000000
8415,2058750000000
8416,2059000000000
8417,2059250000000
8418,2059500000000
8419,2059750000000
8420,2060000000000
8421,2060250000000
8422,2060500000000
8423,2060750000000
8424,2061000000000
8425,2061250000000
8426,2061500000000
8427,2061750000000
8428,2062000000000
8429,2062250000000
8430,2062500000000
8431,2062750000000
8432,2063000000000
8433,2063250000000
8434,2063500000000
8435,2063750000000
8436,2064000000000
8437,2064250000000
8438,2064500000000
8439,2064750000000
8440,2065000000000
8441,2065250000000
8442,2065500000000
8443,2065750000000
8444,2066000000000
8445,2066250000000
8446,2066500000000
8447,2066750000000
8448,2067000000000
8449,2067250000000
8450,2067500000000
8451,2067750000000
8452,2068000000000
8453,2068250000000
8454,2068500000000
8455,2068750000000
8456,2069000000000
8457,2069250000000
8458,2069500000000
8459,2069750000000
8460,2070000000000
8461,2070250000000
8462,2070500000000
8463,2070750000000
8464,2071000000000
8465,2071250000000
8466,2071500000000
8467,2071750000000
8468,2072000000000
8469,2072250000000
8470,2072500000000
8471,2072750000000
8472,2073000000000
8473,2073250000000
8474,2073500000000
8475,2073750000000
8476,2074000000000
8477,2074250000000
8478,2074500000000
8479,2074750000000
8480,2075000000000
8481,2075250000000
8482,2075500000000
8483,2075750000000
8484,2076000000000
8485,2076250000000
8486,2076500000000
8487,2076750000000
8488,2077000000000
8489,2077250000000
8490,2077500000000
8491,2077750000000
8492,2078000000000
8493,2078250000000
8494,2078500000000
8495,2078750000000
8496,2079000000000
8497,2079250000000
8498,2079500000000
8499,2079750000000
8500,2080000000000
8501,2080250000000
8502,2080500000000
8503,2080750000000
8504,2081000000000
8505,2081250000000
8506,2081500000000
8507,2081750000000
8508,2082000000000
8509,2082250000000
8510,2082500000000
8511,2082750000000
8512,2083000000000
8513,2083250000000
8514,2083500000000
8515,2083750000000
8516,2084000000000
8517,2084250000000
8518,2084500000000
8519,2084750000000
8520,2085000000000
8521,2085250000000
8522,2085500000000
8523,2085750000000
8524,2086000000000
8525,2086250000000
8526,2086500000000
8527,2086750000000
8528,2087000000000
8529,2087250000000
8530,2087500000000
8531,2087750000000
8532,2088000000000
8533,2088250000000
8534,2088500000000
8535,2088750000000
8536,2089000000000
8537,2089250000000
8538,2089500000000
8539,2089750000000
8540,2090000000000
8541,2090250000000
8542,2090500000000
8543,2090750000000
8544,2091000000000
8545,2091250000000
8546,2091500000000
8547,2091750000000
8548,2092000000000
8549,2092250000000
8550,2092500000000
8551,2092750000000
8552,2093000000000
8553,2093250000000
8554,2093500000000
8555,2093750000000
8556,2094000000000
8557,2094250000000
8558,2094500000000
8559,2094750000000
8560,2095000000000
8561,2095250000000
8562,2095500000000
8563,2095750000000
8564,2096000000000
8565,2096250000000
8566,2096500000000
8567,2096750000000
8568,2097000000000
8569,2097250000000
8570,2097500000000
8571,2097750000000
8572,2098000000000
8573,2098250000000
8574,2098500000000
8575,2098750000000
8576,2099000000000
8577,2099250000000
8578,2099500000000
8579,2099750000000
8580,2100000000000
8581,2100250000000
8582,2100500000000
8583,2100750000000
8584,2101000000000
8585,2101250000000
8586,2101500000000
8587,2101750000000
8588,2102000000000
8589,2102250000000
8590,2102500000000
8591,2102750000000
8592,2103000000000
8593,2103250000000
8594,2103500000000
8595,2103750000000
8596,2104000000000
8597,2104250000000
8598,2104500000000
8599,2104750000000
8600,2105000000000
8601,2105250000000
8602,2105500000000
8603,2105750000000
8604,2106000000000
8605,2106250000000
8606,2106500000000
8607,2106750000000
8608,2107000000000
8609,2107250000000
8610,2107500000000
8611,2107750000000
8612,2108000000000
8613,2108250000000
8614,2108500000000
8615,2108750000000
8616,2109000000000
8617,2109250000000
8618,2109500000000
8619,2109750000000
8620,2110000000000
8621,2110250000000
8622,2110500000000
8623,2110750000000
8624,2111000000000
8625,2111250000000
8626,2111500000000
8627,2111750000000
8628,2112000000000
8629,2112250000000
8630,2112500000000
8631,2112750000000
8632,2113000000000
8633,2113250000000
8634,2113500000000
8635,2113750000000
8636,2114000000000
8637,2114250000000
8638,2114500000000
8639,2114750000000
8640,2115000000000
8641,2115250000000
8642,2115500000000
8643,2115750000000
8644,2116000000000
8645,2116250000000
8646,2116500000000
8647,2116750000000
8648,2117000000000
8649,2117250000000
8650,2117500000000
8651,2117750000000
8652,2118000000000
8653,2118250000000
8654,2118500000000
8655,2118750000000
8656,2119000000000
8657,2119250000000
8658,2119500000000
8659,2119750000000
8660,2120000000000
8661,2120250000000
8662,2120500000000
8663,2120750000000
8664,2121000000000
8665,2121250000000
8666,2121500000000
8667,2121750000000
8668,2122000000000
8669,2122250000000
8670,2122500000000
8671,2122750000000
8672,2123000000000
8673,2123250000000
8674,2123500000000
8675,2123750000000
8676,2124000000000
8677,2124250000000
8678,2124500000000
8679,2124750000000
8680,2125000000000
8681,2125250000000
8682,2125500000000
8683,2125750000000
8684,2126000000000
8685,2126250000000
8686,2126500000000
8687,2126750000000
8688,2127000000000
8689,2127250000000
8690,2127500000000
8691,2127750000000
8692,2128000000000
8693,2128250000000
8694,2128500000000
8695,2128750000000
8696,2129000000000
8697,2129250000000
8698,2129500000000
8699,2129750000000
8700,2130000000000
8701,2130250000000
8702,2130500000000
8703,2130750000000
8704,2131000000000
8705,2131250000000
8706,2131500000000
8707,2131750000000
8708,2132000000000
8709,2132250000000
8710,2132500000000
8711,2132750000000
8712,2133000000000
8713,2133250000000
8714,2133500000000
8715,2133750000000
8716,2134000000000
8717,2134250000000
8718,2134500000000
8719,2134750000000
8720,2135000000000
8721,2135250000000
8722,2135500000000
8723,2135750000000
8724,2136000000000
8725,2136250000000
8726,2136500000000
8727,2136750000000
8728,2137000000000
8729,2137250000000
8730,2137500000000
8731,2137750000000
8732,2138000000000
8733,2138250000000
8734,2138500000000
8735,2138750000000
8736,2139000000000
8737,2139250000000
8738,2139500000000
8739,2139750000000
8740,2140000000000
8741,2140250000000
8742,2140500000000
8743,2140750000000
8744,2141000000000
8745,2141250000000
8746,2141500000000
8747,2141750000000
8748,2142000000000
8749,2142250000000
8750,2142500000000
8751,2142750000000
8752,2143000000000
8753,2143250000000
8754,2143500000000
8755,2143750000000
8756,2144000000000
8757,2144250000000
8758,2144500000000
8759,2144750000000
8760,2145000000000
8761,2145250000000
8762,2145500000000
8763,2145750000000
8764,2146000000000
8765,2146250000000
8766,2146500000000
8767,2146750000000
8768,2147000000000
8769,2147250000000
8770,2147500000000
8771,2147750000000
8772,2148000000000
8773,2148250000000
8774,2148500000000
8775,2148750000000
8776,2149000000000
8777,2149250000000
8778,2149500000000
8779,2149750000000
8780,2150000000000
8781,2150250000000
8782,2150500000000
8783,2150750000000
8784,2151000000000
8785,2151250000000
8786,2151500000000
8787,2151750000000
8788,2152000000000
8789,2152250000000
8790,2152500000000
8791,2152750000000
8792,2153000000000
8793,2153250000000
8794,2153500000000
8795,2153750000000
8796,2154000000000
8797,2154250000000
8798,2154500000000
8799,2154750000000
8800,2155000000000
8801,2155250000000
8802,2155500000000
8803,2155750000000
8804,2156000000000
8805,2156250000000
8806,2156500000000
8807,2156750000000
8808,2157000000000
8809,2157250000000
8810,2157500000000
8811,2157750000000
8812,2158000000000
8813,2158250000000
8814,2158500000000
8815,2158750000000
8816,2159000000000
8817,2159250000000
8818,2159500000000
8819,2159750000000
8820,2160000000000
8821,2160250000000
8822,2160500000000
8823,2160750000000
8824,2161000000000
8825,2161250000000
8826,2161500000000
8827,2161750000000
8828,2162000000000
8829,2162250000000
8830,2162500000000
8831,2162750000000
8832,2163000000000
8833,2163250000000
8834,2163500000000
8835,2163750000000
8836,2164000000000
8837,2164250000000
8838,2164500000000
8839,2164750000000
8840,2165000000000
8841,2165250000000
8842,2165500000000
8843,2165750000000
8844,2166000000000
8845,2166250000000
8846,2166500000000
8847,2166750000000
8848,2167000000000
8849,2167250000000
8850,2167500000000
8851,2167750000000
8852,2168000000000
8853,2168250000000
8854,2168500000000
8855,2168750000000
8856,2169000000000
8857,2169250000000
8858,2169500000000
8859,2169750000000
8860,2170000000000
8861,2170250000000
8862,2170500000000
8863,2170750000000
8864,2171000000000
8865,2171250000000
8866,2171500000000
8867,2171750000000
8868,2172000000000
8869,2172250000000
8870,2172500000000
8871,2172750000000
8872,2173000000000
8873,2173250000000
8874,2173500000000
8875,2173750000000
8876,2174000000000
8877,2174250000000
8878,2174500000000
8879,2174750000000
8880,2175000000000
8881,2175250000000
8882,2175500000000
8883,2175750000000
8884,2176000000000
8885,2176250000000
8886,2176500000000
8887,2176750000000
8888,2177000000000
8889,2177250000000
8890,2177500000000
8891,2177750000000
8892,2178000000000
8893,2178250000000
8894,2178500000000
8895,2178750000000
8896,2179000000000
8897,2179250000000
8898,2179500000000
8899,2179750000000
8900,2180000000000
8901,2180250000000
8902,2180500000000
8903,2180750000000
8904,2181000000000
8905,2181250000000
8906,2181500000000
8907,2181750000000
8908,2182000000000
8909,2182250000000
8910,2182500000000
8911,2182750000000
8912,2183000000000
8913,2183250000000
8914,2183500000000
8915,2183750000000
8916,2184000000000
8917,2184250000000
8918,2184500000000
8919,2184750000000
8920,2185000000000
8921,2185250000000
8922,2185500000000
8923,2185750000000
8924,2186000000000
8925,2186250000000
8926,2186500000000
8927,2186750000000
8928,2187000000000
8929,2187250000000
8930,2187500000000
8931,2187750000000
8932,2188000000000
8933,2188250000000
8934,2188500000000
8935,2188750000000
8936,2189000000000
8937,2189250000000
8938,2189500000000
8939,2189750000000
8940,2190000000000
8941,2190250000000
8942,2190500000000
8943,2190750000000
8944,2191000000000
8945,2191250000000
8946,2191500000000
8947,2191750000000
8948,2192000000000
8949,2192250000000
8950,2192500000000
8951,2192750000000
8952,2193000000000
8953,2193250000000
8954,2193500000000
8955,2193750000000
8956,2194000000000
8957,2194250000000
8958,2194500000000
8959,2194750000000
8960,2195000000000
8961,2195250000000
8962,2195500000000
8963,2195750000000
8964,2196000000000
8965,2196250000000
8966,2196500000000
8967,2196750000000
8968,2197000000000
8969,2197250000000
8970,2197500000000
8971,2197750000000
8972,2198000000000
8973,2198250000000
8974,2198500000000
8975,2198750000000
8976,2199000000000
8977,2199250000000
8978,2199500000000
8979,2199750000000
8980,2200000000000
8981,2200250000000
8982,2200500000000
8983,2200750000000
8984,2201000000000
8985,2201250000000
8986,2201500000000
8987,2201750000000
8988,2202000000000
8989,2202250000000
8990,2202500000000
8991,2202750000000
8992,2203000000000
8993,2203250000000
8994,2203500000000
8995,2203750000000
8996,2204000000000
8997,2204250000000
8998,2204500000000
8999,2204750000000
9000,2205000000000
9001,2205250000000
9002,2205500000000
9003,2205750000000
9004,2206000000000
9005,2206250000000
9006,2206500000000
9007,2206750000000
9008,2207000000000
9009,2207250000000
9010,2207500000000
9011,2207750000000
9012,2208000000000
9013,2208250000000
9014,2208500000000
9015,2208750000000
9016,2209000000000
9017,2209250000000
9018,2209500000000
9019,2209750000000
9020,2210000000000
9021,2210250000000
9022,2210500000000
9023,2210750000000
9024,2211000000000
9025,2211250000000
9026,2211500000000
9027,2211750000000
9028,2212000000000
9029,2212250000000
9030,2212500000000
9031,2212750000000
9032,2213000000000
9033,2213250000000
9034,2213500000000
9035,2213750000000
9036,2214000000000
9037,2214250000000
9038,2214500000000
9039,2214750000000
9040,2215000000000
9041,2215250000000
9042,2215500000000
9043,2215750000000
9044,2216000000000
9045,2216250000000
9046,2216500000000
9047,2216750000000
9048,2217000000000
9049,2217250000000
9050,2217500000000
9051,2217750000000
9052,2218000000000
9053,2218250000000
9054,2218500000000
9055,2218750000000
9056,2219000000000
9057,2219250000000
9058,2219500000000
9059,2219750000000
9060,2220000000000
9061,2220250000000
9062,2220500000000
9063,2220750000000
9064,2221000000000
9065,2221250000000
9066,2221500000000
9067,2221750000000
9068,2222000000000
9069,2222250000000
9070,2222500000000
9071,2222750000000
9072,2223000000000
9073,2223250000000
9074,2223500000000
9075,2223750000000
9076,2224000000000
9077,2224250000000
9078,2224500000000
9079,2224750000000
9080,2225000000000
9081,2225250000000
9082,2225500000000
9083,2225750000000
9084,2226000000000
9085,2226250000000
9086,2226500000000
9087,2226750000000
9088,2227000000000
9089,2227250000000
9090,2227500000000
9091,2227750000000
9092,2228000000000
9093,2228250000000
9094,2228500000000
9095,2228750000000
9096,2229000000000
9097,2229250000000
9098,2229500000000
9099,2229750000000
9100,2230000000000
9101,2230250000000
9102,2230500000000
9103,2230750000000
9104,2231000000000
9105,2231250000000
9106,2231500000000
9107,2231750000000
9108,2232000000000
9109,2232250000000
9110,2232500000000
9111,2232750000000
9112,2233000000000
9113,2233250000000
9114,2233500000000
9115,2233750000000
9116,2234000000000
9117,2234250000000
9118,2234500000000
9119,2234750000000
9120,2235000000000
9121,2235250000000
9122,2235500000000
9123,2235750000000
9124,2236000000000
9125,2236250000000
9126,2236500000000
9127,2236750000000
9128,2237000000000
9129,2237250000000
9130,2237500000000
9131,2237750000000
9132,2238000000000
9133,2238250000000
9134,2238500000000
9135,2238750000000
9136,2239000000000
9137,2239250000000
9138,2239500000000
9139,2239750000000
9140,2240000000000
9141,2240250000000
9142,2240500000000
9143,2240750000000
9144,2241000000000
9145,2241250000000
9146,2241500000000
9147,2241750000000
9148,2242000000000
9149,2242250000000
9150,2242500000000
9151,2242750000000
9152,2243000000000
9153,2243250000000
